{1009_(2.4.1)},{1011_(2.4.2)},{1010_(2.4.3)},{1014_(2.4.4)},{1015_(2.4.5)},{1036_(2.4.6)},{1001_(2.4.7)},{1028_(2.4.8)},{1029_(2.4.9)},{1013_(2.4.10)},{1029_(2.4.11)},{1004_(2.4.12)},{1006_(2.4.13)},{1000_(2.4.14)},{1002_(2.4.15)},{1003_(2.4.16)},{SubCriticalFlow_(2.3.1)},{2fCriticalFlow_(2.3.2)},{BreakOpening_(2.3.3)},{ACC-C-liqVol_(2.3.4)},{ACC-H-liqVol_(2.3.5)},{ACC-C-GPress_(2.3.6)},{ACC-H-GPress_(2.3.7)},{ACC-Temp_(2.3.8)},{ACC-C-ILRes_(2.3.9)},{ACC-H-ILRes_(2.3.10)},{CorePower_(2.2.1)},{PSPressure_(2.2.2)},{InitLoopFlowA_(2.2.3)},{InitLoopFlowB_(2.2.4)},{SSPressureAB_(2.2.5)},{SGFeedTempAB_(2.2.6)},{CCFL_(2.1.1)},{CCFL_(2.1.2)},{CCFL_(2.1.3)},{CCFL_(2.1.4)},{CCFL_(2.1.5)},{CCFL_(2.1.6)},{CoreUppHSFA_(2.1.7)},{CoreLLtoHLD_(2.1.8)}
0.998841324,1.028551356,-23.63291511,1.156074711,1.021860789,0.947507371,0.966156521,1.083523894,0.889505118,0.98134288,1.143421566,0.897960467,1.085287588,1.183916243,1.054878789,1.066269155,1.109323115,1.017732598,1.104853036,1.117781748,8.723006073,1.009531863,0.994808794,1.01740195,0.816420649,1.193421789,1.004959489,0.990762874,0.997371136,1.014370003,0.994327505,1.002451064,1.27701664,1.162690207,1.05284029,2.033653524,1.047144987,1.425264635,1.025164633,1.055239774
1.128869341,1.100979007,-26.26938541,0.989326825,0.830291667,1.09433342,0.866078873,1.057646496,0.918958864,1.07509418,0.918954422,1.01384508,0.904700626,0.995383267,1.013698413,0.854414897,1.100566495,1.194879081,0.72527033,1.025025072,8.288433668,1.007712369,1.005161951,0.999317906,0.898018987,0.905624571,1.002178234,0.988571357,1.011403458,0.986140458,1.002500024,0.980791983,1.388821328,1.568547863,1.019204888,2.893834213,0.946515635,1.395640098,1.053064234,0.989037636
1.041958924,0.968392326,14.76212167,0.88419712,0.873000337,1.151823962,1.113729582,1.025310197,1.096837775,0.831681131,0.994185702,0.825386932,0.931033372,1.07661333,1.150264647,1.065262164,0.993488787,1.142280887,0.883515259,1.129520503,16.75236568,1.006392599,0.995779532,0.974541252,0.991186522,0.923319906,0.986826832,1.01326956,1.025458965,0.996680426,1.00650372,0.996190243,1.547423344,1.153489352,0.9060606,1.442541858,0.911229676,1.374895325,1.029290513,1.004188208
1.075540549,1.124699253,5.684783883,0.981528927,1.009786519,1.096624665,1.15545727,1.013129885,1.046001312,1.060402246,1.100772334,1.076367396,0.895765142,1.007924802,1.130885175,0.975495518,0.947520021,1.187233165,0.89018574,0.738018333,1.754205065,0.992432332,0.997157068,0.979819201,1.072773117,1.198743763,0.99554049,1.008166217,1.005089272,1.029558177,0.997612067,0.996086108,1.346288023,1.042151468,0.909892985,2.888103482,1.081361813,1.013531982,0.983436092,0.964369455
0.972838357,0.871792317,38.89572395,0.987018633,0.991158012,1.071416123,1.06673534,1.117725044,0.925122675,0.977602215,1.023201063,0.905936863,1.053904761,1.111865906,0.85228487,0.899480359,1.086628429,1.166353739,0.842601915,0.824335773,3.784645914,0.99680766,0.994891447,0.98349438,1.045509497,1.032605047,0.991254668,0.982545839,0.977825024,1.007464209,0.991123299,1.019851648,0.998935271,1.375912902,1.06271211,3.12263765,1.036265362,1.052796906,0.987275998,0.989451041
1.019117693,0.827010087,-44.66816913,0.95651819,1.002449183,0.912701483,1.112647676,1.065784208,0.971174454,0.961177674,0.944818858,1.028776618,0.962347575,0.920641392,1.034689434,0.859566788,1.115137021,1.014174181,1.10813523,0.892892256,15.77926353,0.998799374,0.999589772,0.973082715,1.127555916,1.122608837,1.004565117,1.00948838,1.012523263,0.983656703,1.006390637,0.989387921,1.258670599,1.476878718,0.925213389,2.481248297,1.043941274,1.440308731,1.068945631,0.979356436
0.832112217,0.83976429,4.857996941,1.072932859,1.01390286,1.033201342,1.074819434,0.990644957,0.970293293,0.900189431,1.015625705,0.953998836,0.96912963,0.981284078,0.994142671,0.985935289,0.93565586,1.089073232,1.09035702,0.791214026,7.465745146,1.007367775,1.006758425,0.991846648,1.116803164,0.950486315,1.00144762,1.009918296,1.009978999,1.001605126,0.983470509,0.980280452,1.280365553,1.703090603,1.07409971,1.06169475,0.900833473,1.026122968,1.085540017,1.011395181
1.097753575,0.98546144,47.70753032,0.955113262,1.085623104,0.978806461,0.95392706,0.932263414,0.938333959,0.950941988,0.988212717,1.001948688,0.964021457,0.991829132,0.998445803,0.948010954,0.979657123,0.985790088,1.029185589,1.437285657,14.9809347,1.009555772,1.009020591,0.975600593,0.973841641,0.981914088,0.994757286,0.990109797,1.011175581,1.016270309,0.983588331,1.010044198,1.052198599,1.028845808,1.098815241,1.108977962,0.981918964,1.270960058,0.982435495,0.990676346
1.04956094,0.97359657,15.24918147,0.8257554,0.972743829,0.997164536,0.87327123,0.903280076,0.850022559,0.987045403,1.049552344,0.837559647,1.101575056,1.03159345,1.042039353,0.902061156,1.070059291,0.953771057,0.921560054,0.69717016,14.21500128,0.99961123,0.99957459,0.999662134,0.981351177,1.074634966,0.991286585,0.998098996,0.991427781,0.994637906,0.999743889,1.013902836,0.975810219,1.417418313,1.072773842,1.241578114,1.057701377,1.551799446,1.029050648,0.95667365
1.027632167,1.072073978,-9.405637216,1.023926103,1.062844475,0.910771352,0.94690018,1.081138449,1.066679853,0.981874508,0.998385132,0.808601912,1.036273323,1.002447078,0.851324116,1.119517907,0.970411922,1.072657031,0.810642787,0.92058715,3.740563823,0.997688575,1.00117773,0.988964459,1.036251177,1.124254988,0.99859447,1.007029883,0.992959919,1.010338916,1.000056551,1.002212299,1.103570622,1.786267084,1.044226155,2.449224332,1.082304018,1.455061674,1.097645651,1.004355966
1.133743084,0.942732158,-6.876247684,0.829291208,1.058641183,1.144219985,0.927591321,0.989431999,1.088990376,1.065064048,1.115008737,1.003005213,0.916158078,0.957079419,0.958114795,0.920273498,0.854242587,0.88917387,1.078904314,0.848196939,14.28177298,0.996297463,0.990002903,1.018094577,1.180953689,1.160617296,1.013637596,0.989543416,0.991530919,0.995579812,1.005441639,1.00191694,1.098490293,1.218950341,1.095475083,2.85827611,1.070489544,1.500219028,1.023602131,0.955988573
1.034569918,1.017235028,-1.82107905,0.894573695,1.110645959,1.031654581,1.104036534,0.995104055,0.846464712,0.957926419,1.010271812,0.901266025,0.971930465,0.912164783,0.895834172,0.96388679,0.924460649,1.185974246,1.120886999,0.800669808,9.090190842,0.998947245,1.003557006,1.021452302,1.131221287,0.893011272,1.005664509,1.01735484,0.997255413,1.006434416,0.987543798,1.007008752,1.355982913,1.199621873,1.08684727,1.719284589,1.012187383,1.262393149,1.040934983,0.992638535
1.156883925,1.090642285,-44.9396299,0.804306916,0.932702043,0.960359074,0.973425037,0.834246005,0.840597472,0.878939394,1.030653756,1.123153616,0.974382039,1.117788368,0.897319675,0.97856153,0.954169325,0.992303537,0.759938665,0.770677951,5.202577827,0.994217163,0.992516542,0.991703757,0.876391743,1.162180098,0.99636667,0.990390449,1.002436655,0.993415064,0.99449452,0.992962117,1.061524769,1.058743027,1.066998798,1.071200589,0.980372682,1.268665254,0.95050152,0.94997174
1.180724598,0.902536241,-12.60697408,1.019150155,0.962375999,1.05604401,1.100721115,0.980842485,1.060996883,0.968305218,0.971163865,1.03088714,0.89776123,1.036579772,0.896388422,0.909183002,1.190024755,1.104120296,0.745854307,0.765925582,14.78236892,1.007645707,1.007505435,0.995707741,0.90340435,0.844663266,1.0069168,1.006116169,1.01859625,1.001191509,1.00252046,0.992972942,1.083081014,1.60355754,0.927318678,1.805692482,0.952726151,1.357130268,0.991586574,0.919962662
0.801148356,0.857429754,-43.39236489,0.861572226,1.051857386,1.021967533,0.89509378,0.987107463,1.015477172,0.883198336,0.879828933,1.037731618,0.865425518,0.905153613,0.990952121,0.961484577,1.148389978,0.913749076,0.881454268,1.125598755,3.60317947,1.000134629,0.993118465,1.011672145,1.174990915,0.867580326,0.984367287,0.984659509,1.01300211,1.012181734,1.005713088,0.995970748,1.073673697,1.033888029,1.04625382,2.845306843,0.910378933,1.521947358,1.012157472,1.080825726
0.987514508,1.071197935,14.87361272,1.053559457,1.048936746,1.191095632,1.007849237,0.882218355,0.926224924,0.975699942,1.02955469,1.031813477,0.971670641,0.854711492,0.917253217,1.176966931,0.956622566,0.850995141,1.05708502,1.183543565,17.34118209,0.998040763,0.999692569,0.995506576,1.181691412,0.979412221,1.007095173,0.999701015,0.994219352,0.980556661,1.002878807,1.000624451,1.230063918,1.009339978,1.037862943,1.231579947,1.023135635,1.493895688,1.026019686,0.936029546
0.885755741,1.036052661,2.297237329,1.000393317,0.922241347,0.947256208,1.097605368,0.984617074,0.899705123,0.840153468,1.174340251,1.046343706,1.110489444,0.994133076,0.85646202,0.979982054,0.855517165,0.928447987,1.036522509,1.417255791,7.396454891,1.001810448,0.991991326,1.024445023,0.928622997,0.970214183,0.999284272,0.998171037,0.992118743,1.009105847,1.004384996,0.987020266,0.992479137,1.055907382,0.954638875,1.657356544,1.055370111,1.468142035,1.085792424,1.083604323
0.91324519,0.995063187,46.89791659,1.097243987,0.890141325,1.035743209,1.05502244,0.83204602,0.950421984,0.944052597,1.077844963,0.989926185,1.007656791,0.947686582,1.068953781,1.05874844,0.952219917,0.858056369,0.789502067,1.300341477,11.88768886,1.007240034,0.991397357,1.002335579,0.920344582,0.948761581,0.998453694,0.982219701,0.989337744,1.005872708,0.992735237,0.993404756,1.245232514,1.293445306,1.042183345,1.996904466,0.958839316,1.304707953,0.983155006,0.957058111
1.102769854,0.882697516,32.79334394,1.160435366,1.087172426,1.042578646,0.894549803,0.965844402,1.08497074,1.059608077,0.911231961,0.936690975,1.048406678,0.978862351,0.995968586,1.102600545,1.03857136,1.07785911,0.979626877,1.26892327,2.781209418,1.005610165,0.996018275,1.005718854,0.959961312,1.06649758,1.015614591,1.017066991,0.990643668,0.974826902,1.003053526,1.018575176,1.248275525,1.02432385,0.937823596,3.066417563,1.044033959,1.420217839,1.003084791,0.996448823
1.010447781,1.03195957,-47.2587394,1.064830093,1.057202824,1.010219084,0.955857457,1.108714334,1.063754805,1.026261544,1.092579618,0.872244307,1.001063457,0.973290586,1.125673371,0.946380421,0.965691003,1.01335848,1.064797544,0.576337015,3.456261752,1.003867483,1.006140438,0.971775874,1.149631187,1.056361766,0.997378807,1.004900534,0.996853294,1.009463644,0.99357343,0.998326915,1.157961736,1.580304472,1.048020983,2.848137986,1.084355804,1.127482348,0.959957452,1.084862358
1.052437758,0.891164379,-16.45985536,0.940688094,1.026956985,1.103691988,0.974421956,0.901107407,0.968873999,1.036735976,0.991853654,1.048384827,1.105949119,1.132582745,0.887811418,1.124324584,1.067429861,1.176558166,0.849752163,1.36679409,2.55482756,1.002383686,1.008163745,0.98869939,1.193234809,0.980223104,0.993468225,0.988122104,1.006750693,0.986554493,0.996270529,0.989505081,1.290254561,1.611735027,1.085730053,2.759625885,1.039399264,1.032013645,0.939972045,1.030967436
0.906003084,1.064563096,11.66331961,1.129130324,1.190487105,1.136365502,0.969026754,0.985995746,0.997127235,1.18182717,0.923629597,1.089013927,0.987065771,1.01935489,0.865725655,0.886502158,0.883909501,1.115915818,1.001408391,0.743792846,9.966369795,0.990046709,1.001276744,1.028313449,1.110879577,1.147624033,1.004492764,0.998936792,1.001418344,0.992293541,0.999477022,1.004058229,1.277249638,1.219177305,0.9784002,2.382415563,0.961858322,1.087994603,0.933272873,1.0199413
0.958782347,1.122023199,20.40113822,0.962568321,0.932072476,1.123470173,1.003100049,0.901324928,0.806285164,1.063295519,0.812616363,0.870877622,1.061290415,0.856912097,1.061693165,1.032341255,1.129125456,1.134697033,0.781049494,1.291856378,12.37006421,1.009481012,1.005789158,0.998068521,0.854788922,1.166420228,0.998215267,0.993764608,0.977640463,1.000095017,0.996191611,1.001382156,1.068302912,1.418168258,0.979221814,1.558730404,0.928966556,1.373479326,1.075703285,1.063873029
0.867356826,0.860066254,-35.98803204,1.050925,0.91428431,0.920937779,0.992620419,0.990016248,1.0570671,0.926836779,1.164688888,1.053382001,0.968830679,1.095787827,1.070959001,1.030942301,0.977265758,1.101001189,0.719083756,1.301847043,10.86006767,0.993159851,1.002209148,1.001652313,1.085243344,0.924343252,1.014256462,0.993921715,0.99714888,1.009157815,1.017312912,1.004247364,1.069798521,1.810072622,1.036598332,2.180340857,1.026551142,1.232915118,0.96520942,0.926378534
0.975612646,1.018761368,-43.78596492,1.007885403,0.89453875,0.83797162,1.087063845,1.070063921,0.860382232,1.061666411,0.910745001,1.070927182,1.120073728,0.918192289,0.877045384,0.88236107,0.958481345,1.16943923,0.972536543,1.267670673,11.21444297,0.998821853,0.995291869,0.974792638,1.025580146,0.954877807,0.991942439,0.992265479,1.02554584,0.981466205,0.987039012,1.003351594,1.209696643,1.329905226,1.012754679,1.030920222,0.943775623,1.484320487,1.043801275,0.931517247
0.966862616,1.04885667,49.03596329,0.910477248,1.067578094,1.099522199,1.094114851,0.976991968,0.997763515,1.042271677,1.093874114,0.939816516,0.906661538,0.880928391,1.078510431,1.012625448,0.845469518,0.805168468,0.748311578,1.349443356,3.623478566,0.994652375,1.007558632,0.972264588,0.95102185,1.05608923,1.011481893,1.010863999,1.0050135,1.019183302,1.009072858,1.001681905,1.398314483,1.649380953,1.071255194,2.293146523,0.92646954,1.326946062,1.055712733,1.037754187
0.974484348,1.155946743,-28.0771206,1.016843932,0.871716156,1.11764646,0.960425438,1.093812488,1.126141257,1.072328722,1.068745738,0.91904192,1.077469901,0.979198913,1.050611463,1.114019498,1.079944427,0.883203763,0.794888256,1.099335003,10.93809336,1.00740033,1.006041696,0.973330251,0.845183075,1.10608246,0.984683466,1.010078641,0.995791047,0.998818953,0.986887531,0.994435709,1.045161438,1.567472176,1.076810126,2.073115017,1.029719022,1.181322035,1.020853987,0.980544249
1.135591938,0.954702378,0.662746012,0.907221499,1.058036043,0.883815464,0.856391771,0.861419472,0.951951277,1.082502283,1.054302546,1.057860817,0.814512789,1.104058344,0.963559305,1.08661033,1.03361304,1.178258555,1.0853667,1.393469587,6.238465664,0.990503424,0.993243154,1.013822405,0.978551756,1.052125781,0.99408271,1.002038814,1.007528072,0.992120661,0.996642487,0.994445581,1.54988126,1.160095435,0.961423952,2.252371074,0.934470204,1.319110814,1.029877506,1.052082908
0.923195648,0.815422501,-28.31825054,1.125400235,1.020226454,0.905019624,1.009062903,0.891114068,0.98488395,1.030246587,0.964474492,0.926465706,1.047519306,1.05885257,0.991084126,0.877971754,1.045650526,0.815685718,0.912734095,1.314519412,5.461988988,1.009778574,1.009073496,0.998346485,1.183591275,1.155224459,0.993547706,1.000952033,1.000957844,0.983671352,0.98365475,1.005786397,1.079321807,1.463509249,1.0198422,1.584621705,0.975146055,1.518201941,0.969841286,0.949194767
1.16254983,1.014203125,-47.91916571,1.046246141,1.012361245,0.953928212,0.947924266,1.015710572,1.093640663,0.952854359,0.989927005,0.97330885,0.96467912,1.12532583,1.112400132,0.998635651,1.065330032,1.101765405,0.748693841,0.984315163,11.39138153,1.002822414,1.00379624,1.00257712,1.112608171,0.891340318,1.013747539,1.001262873,0.997787139,0.995945102,1.001820411,0.998790725,0.983764962,1.033125772,1.046996706,1.351591304,0.979379325,1.267072298,1.022554204,0.991780665
0.88785024,1.071405762,24.6552219,0.938376807,0.850462291,0.920597891,0.891689202,1.041135756,1.021253295,0.904489192,0.987633763,1.027406893,0.901312815,1.149908746,0.817578376,1.056215111,0.819144591,1.197180359,0.950023267,1.388972375,6.612639762,1.00602779,1.002808888,1.009118771,0.822100006,1.150750387,0.994191082,1.005930527,1.015033584,0.972854226,1.000526464,1.004849857,1.335252854,1.555487668,0.959811255,1.84682738,1.09256363,1.567534215,0.955709624,0.94418372
0.916981529,1.103931492,-18.13666507,0.831654195,0.90320443,0.86046296,1.056197814,0.988896216,1.079177409,1.002257596,1.018391942,0.978158434,0.99181581,1.026012934,1.008307097,1.037460624,1.010306632,0.916352801,0.7028985,1.38174212,7.246800074,0.99944148,1.005018876,0.97093443,0.938721797,0.936309049,0.995845165,0.998956909,0.986145505,1.002807858,1.016142076,1.005682607,1.355514875,1.142570348,1.082971398,2.466871659,1.056141203,1.005205477,0.99025111,1.073250118
1.042994027,1.001015383,-39.63103998,0.941134548,0.984772536,1.025072749,1.187535321,0.931874391,0.930898853,1.098951108,0.957953802,1.098058224,1.017769332,0.954008787,1.000997774,1.091053104,1.010791291,1.09506751,0.805462382,0.727059076,2.735424,0.990537325,0.998277388,1.017529852,1.132513677,0.945681794,0.992176438,0.997619346,0.990106523,1.01748335,0.994138633,1.006354663,1.145218841,1.008389826,1.069725151,2.500018546,1.094161476,1.441514336,1.039880814,0.985680485
0.864757104,0.970359307,19.88119874,0.985912523,1.181930401,1.069522919,0.998910698,1.095149874,1.049933757,1.095777303,1.051065911,1.179141479,0.982685908,0.87396821,0.976426147,0.921241719,0.833100516,0.901418662,0.717245829,1.323446321,12.97333932,1.008227614,1.008939774,1.028229814,0.936143876,1.189821989,0.997590995,1.001402522,1.011479629,1.001292375,1.00941695,0.990050452,1.40836642,1.58694272,0.929511825,2.614622604,0.995518708,1.442734927,0.94438134,0.929463841
1.189888269,0.987357178,7.249547706,1.084945146,1.109356114,1.099045116,1.186446735,1.004056503,1.087558602,1.115298292,1.088617353,1.000274727,1.032692847,0.907860224,0.974559251,0.96184084,0.990386563,1.057792124,0.96793662,0.750359238,16.52720943,0.992533043,1.001582694,0.987439553,0.931072677,0.801209813,1.013041617,0.999065179,0.983669856,1.009140404,0.994275495,0.992561059,1.192142877,1.083516704,0.930532382,2.756093965,1.065408183,1.456764423,0.94276622,0.957594981
1.068650823,1.002774984,23.8689895,0.948672994,0.903725894,1.031600685,0.931888887,0.949428749,1.007315005,1.028789921,1.105338293,1.021090576,0.958751076,1.022245868,1.124683711,0.933030473,0.846618142,0.96016811,0.870773544,1.034146097,9.713907872,1.000205003,1.008465041,1.006526704,1.183197308,1.039919091,1.003232502,1.001806305,1.013058876,0.973661696,0.996863015,0.991204706,1.090927468,1.241210071,0.91938587,2.802201608,0.979982187,1.166563136,1.073914496,1.025608048
1.073166567,0.941269137,1.145698558,0.969258231,1.08025276,1.016948523,1.047805489,1.19063255,1.120029038,0.812382169,0.939127464,1.018625942,0.96303148,1.132397091,0.999901536,0.9956857,0.891006697,1.053208678,0.825224695,1.430873482,9.579274044,1.000549576,1.007433014,0.997140869,0.806740321,1.026334233,0.99990761,0.987229493,1.004053135,0.989377494,0.986859271,0.995950383,1.25704049,1.400168884,0.911530755,2.212050462,1.002256233,1.477942558,1.003632577,0.983153541
0.982733908,1.006415052,-4.851871044,0.96395307,0.90926785,1.032307078,0.867263782,1.158174073,1.076549561,0.965944604,0.941637875,0.869727046,1.073127515,1.051224495,0.849581955,1.032013004,1.060041625,1.036444753,0.714560179,1.012778034,12.77441973,0.991048867,1.001903394,0.970264819,1.080465633,0.964463248,1.004224326,1.001488966,0.988907589,1.006576508,1.011305605,1.009366426,1.430276943,1.648879312,0.953527263,1.674697971,0.948174616,1.212868145,0.942053018,1.041176412
1.077527353,1.043110277,35.65957251,0.985159021,0.844416782,0.993509959,1.078739837,0.861962333,0.96148406,0.884879625,0.932267629,0.920709663,0.993814074,1.079677677,1.069065459,0.936057029,1.070316312,0.879460301,0.887883583,1.367554121,12.63674247,0.996750857,0.993685868,1.015476214,0.979868277,1.002387906,0.991390396,0.998298207,1.00218133,0.997988824,1.014793626,0.989409591,1.037984018,1.225044268,1.067673389,1.352379557,1.08676179,1.211124651,0.980971539,0.965390363
1.016956196,0.914092719,9.947761766,1.086590486,1.059150365,0.95047572,1.150824102,1.062286651,0.926645403,1.055873603,1.017734046,1.126829501,1.029703589,1.090784077,1.098969834,0.863984608,1.062556009,1.189973612,1.115069591,1.201115051,1.194297514,1.006233493,1.001158754,0.981921989,1.130794005,1.027945208,1.004250799,1.00310135,1.013587944,1.009285658,1.002474342,0.999087218,1.306196537,1.663916085,1.017648161,1.936847669,0.919786389,1.060222938,0.979436702,1.038610791
1.043075,1.05095779,13.10188091,1.054198168,0.915182348,1.189263126,0.839296421,1.004885774,1.015149397,1.076591904,1.041052083,1.134663255,1.054951212,1.188403589,1.136433649,0.989734019,1.191903377,1.078367469,0.740377352,0.657240557,5.763773586,1.006203803,1.009463231,1.029063445,1.135509721,0.966955318,0.994499887,1.019619017,1.010066953,1.003853151,1.002606912,1.014054314,1.228180859,1.087953775,0.975628874,1.977565139,1.071640045,1.233465432,1.042301063,1.060252812
1.068819257,0.921393921,-9.650079135,1.02228955,1.034119966,1.03871388,0.904921348,0.875250026,1.068596247,1.085672091,1.063237151,0.970872922,1.006085927,1.114156421,0.888592147,0.921577797,0.826562645,0.895440544,0.792977733,1.215107706,4.335382984,1.008767864,0.993781779,0.999604459,0.888421868,0.930886308,1.003930179,1.002176921,1.025037302,0.99047959,0.983711922,1.001876684,1.477975819,1.425191302,1.020817432,2.852793082,1.016808807,1.534507775,0.980263554,1.009878335
1.042760769,0.912889772,-17.59502092,0.876131302,0.999804151,0.908743159,1.056722877,0.927492942,0.877506667,0.824585505,0.960662773,1.035393155,0.900379245,1.024856239,0.916511508,1.079797254,0.884785127,1.066657559,0.775455459,0.809328881,5.394631734,1.008138054,1.000466987,1.004479861,0.973379958,1.001203837,0.995921858,0.997138574,0.99317542,1.017411055,0.994267807,1.004663256,0.956506687,1.209166182,0.995339416,1.853163893,0.95923481,1.401491736,1.039349463,1.063988027
0.975257905,1.011227045,-13.13110763,0.975778089,1.042450104,1.090372881,1.035003892,1.084777658,0.971666663,1.076979874,0.891516016,0.918387901,1.054504796,0.929470059,1.117539446,1.016249036,1.073561937,1.151486885,0.790616851,1.200899983,10.14314945,1.002408343,0.992138529,1.000012556,1.040539896,0.806700085,1.005134294,1.004007886,0.983538347,0.984143152,1.003492333,0.995342919,1.476346722,1.672150365,1.059947189,2.68099125,1.00380601,1.422527673,1.003475273,1.006481985
0.806828614,1.045236885,41.00835905,1.035049459,0.982732379,0.886047797,0.910539533,1.016183702,1.156388611,1.093359826,0.83620428,0.865029191,1.10037389,1.110683645,1.081684448,1.14104222,0.863976189,0.912342552,1.080866294,1.406406301,14.29338561,1.002338406,1.007147199,1.023059723,1.199796739,0.925286692,0.987418951,1.000352256,1.004800089,1.012903271,1.006955911,1.009233174,1.313894473,1.361757821,1.077076643,1.960920143,0.928411241,1.088632985,0.925415754,0.933965224
1.070536237,1.095427526,-45.78980252,0.922511695,1.038312787,0.968832144,0.849612843,0.890934516,0.995341748,1.050580234,0.817355504,1.099731063,1.07625136,1.036357828,0.99829537,1.087881035,1.178543327,0.947611634,1.082161157,0.897920886,8.51405163,1.003356214,1.007517129,1.000186756,1.139280856,1.037743057,0.994482077,0.980622663,0.981630425,1.000079944,0.994770006,0.991057918,1.502829087,1.673359745,0.917605956,2.652088468,0.980613787,1.067159698,0.964449812,1.006227722
0.982805074,1.080868002,-21.34223134,1.143678717,0.940642364,0.868642529,1.149427308,0.962820044,1.190019274,1.01980128,0.904407516,0.893255342,1.0191031,1.013375955,0.924333872,0.983258439,1.10405993,0.872591571,0.791026062,0.948638919,9.358678359,1.007982224,0.992854092,0.991600368,1.104376413,0.922950978,0.999695851,1.01274274,0.996480099,1.015069849,1.007595239,0.995207618,1.310768659,1.043345786,1.065821098,1.956263342,0.975315351,1.592634604,1.049225195,0.993150016
0.984617818,1.055380268,15.90159612,1.080330748,1.158785572,1.158293534,0.980184442,1.046089797,0.968596505,0.844433246,0.988764867,0.925491973,0.907436886,1.044300857,1.12701135,0.886643066,1.044527098,1.069194134,0.916675961,0.803380802,12.8058813,1.004088286,0.996423111,1.026284556,1.190904464,0.804881094,0.996853075,0.985032708,1.013456338,1.005361956,1.008307176,1.01122209,1.114050013,1.598008096,0.933813203,1.503089865,0.982705846,1.192708803,0.919633103,1.043895885
0.950431007,1.163432848,-43.49884957,1.111277619,1.061981011,1.196422165,1.148712164,1.005408249,1.166787026,1.016173426,0.930729858,0.940547989,1.103694541,1.12165767,0.886172566,1.059093485,0.968570883,1.073828271,0.983177883,1.178180344,13.80426115,0.991009642,0.998072983,0.999830022,0.876871909,1.064051952,1.01529622,1.002509285,0.995924307,0.992642646,1.015600167,1.006899588,1.109318962,1.263730255,1.057498377,2.328185478,0.999867337,1.075629108,1.046118229,0.987107687
1.024716591,0.975522238,-8.211094701,0.941233976,0.938166305,0.920296733,0.911747007,1.068237999,1.050073849,0.996781982,1.004634864,1.038753747,0.849150901,1.016978746,0.967109634,0.966755357,0.851599487,1.174910722,0.707185626,1.365082249,7.642591476,1.002465476,0.99802268,0.998425144,0.993418895,0.863895898,1.00343571,0.99677371,1.014441294,1.016709449,0.992236007,1.01732786,1.439380117,1.750490328,1.087380155,1.481414265,1.02872892,1.153924703,1.001625676,1.029073551
0.932937406,0.9262743,-32.75974001,1.07931761,1.133773586,0.917727485,0.877662874,0.961259595,0.978618668,0.96022063,0.974277592,1.04318763,1.143619125,0.959901485,0.955506427,0.986842384,1.078233405,1.04522938,0.770593136,0.59274589,1.712889267,1.001693992,1.005139846,0.974187102,0.952150008,1.032104383,0.997981855,1.006368016,1.001450436,0.999937484,0.992150706,1.001905146,1.528273205,1.098204896,0.951167903,1.735104423,0.982396789,1.070812748,0.954281089,0.951809184
1.176971868,1.007578451,-44.52257049,1.086970913,0.973927081,1.021482221,0.925510115,1.011360779,0.857450725,0.968131314,0.958514117,1.084127074,0.957556553,1.031368284,1.010836707,0.903413854,1.003991462,0.803082111,0.838177705,1.026690714,16.58039883,0.993756226,1.001482707,1.011522389,1.055654561,0.806227064,0.999425698,0.999551812,0.989341506,0.995111242,1.01744668,1.007181544,1.077508479,1.165062803,0.982621838,2.27768642,0.904211762,1.585448021,0.998770454,1.032019228
0.972719347,0.966323555,2.406897035,0.965375959,1.023413902,0.928483328,0.897613788,1.143927746,0.949119602,0.89895748,1.090745504,1.008294257,0.94484183,0.852853855,0.952811336,1.016447921,1.179660347,1.10850164,1.089778119,1.237956487,14.93948172,0.992405571,1.005191,0.981360999,1.000358683,0.820588823,0.990326537,1.013055374,1.015324096,0.993946347,0.988732592,1.004510057,1.316387612,1.163682886,1.042085553,3.182264658,1.081941478,1.203258376,0.946148416,1.033554595
0.913698114,1.01587858,32.35089643,1.107923475,0.832274272,0.879873812,0.850678009,0.878771299,1.027135361,0.897589843,1.036223924,1.055971557,0.953243576,1.069044849,0.906251023,1.14003999,1.142760791,1.069323334,0.722637698,1.075203252,1.388489896,1.003508904,1.006280382,1.023167739,0.805851743,1.006394023,1.008060237,0.988371146,1.010822288,1.019403538,1.002900699,1.013851502,1.081844814,1.422700082,1.021295022,2.013945376,0.984768028,1.590101677,1.063383992,0.997239601
0.987434842,1.04084976,-30.21273057,0.916179865,0.941059947,0.819359452,0.967432101,1.012206993,0.967502426,1.146226405,0.944593513,0.946848881,1.173046425,1.141740748,0.881968593,0.87970783,1.171347124,0.80856535,0.988730524,1.391054196,5.762137265,1.003141038,1.006850436,0.985209441,0.968797976,0.891487547,0.996030702,1.00905216,0.989540333,1.015982756,1.007080351,0.996505114,1.509104547,1.031368485,1.055962447,1.048421259,1.061976323,1.315971736,0.98708164,0.962667793
